파일번호(File_No),파일명(File_Name),파일저장경로(Directory),대상물번호(Obj_Num),촬영각도(Cam_Ang),촬영시각(Date_Time),부위(Obj_Type),실외온도(Out_Temp),실외습도(Out_Hum),실내온도(In_Temp),실내습도(In_Hum),실내조도(In_Illum),실제판독명(Act_Diag)
851,d1_92(9).jpg,https://www.bigdatahub.go.kr/images/disease/,92,9,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,흰가루병
852,d1_93(1).jpg,https://www.bigdatahub.go.kr/images/disease/,93,1,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
853,d1_93(2).jpg,https://www.bigdatahub.go.kr/images/disease/,93,2,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
854,d1_93(3).jpg,https://www.bigdatahub.go.kr/images/disease/,93,3,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
855,d1_93(4).jpg,https://www.bigdatahub.go.kr/images/disease/,93,4,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
856,d1_93(5).jpg,https://www.bigdatahub.go.kr/images/disease/,93,5,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
857,d1_93(6).jpg,https://www.bigdatahub.go.kr/images/disease/,93,6,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
858,d1_93(7).jpg,https://www.bigdatahub.go.kr/images/disease/,93,7,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
859,d1_93(8).jpg,https://www.bigdatahub.go.kr/images/disease/,93,8,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
860,d1_93(9).jpg,https://www.bigdatahub.go.kr/images/disease/,93,9,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
861,d1_94(1).jpg,https://www.bigdatahub.go.kr/images/disease/,94,1,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
862,d1_94(2).jpg,https://www.bigdatahub.go.kr/images/disease/,94,2,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
863,d1_94(3).jpg,https://www.bigdatahub.go.kr/images/disease/,94,3,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
864,d1_94(4).jpg,https://www.bigdatahub.go.kr/images/disease/,94,4,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
865,d1_94(5).jpg,https://www.bigdatahub.go.kr/images/disease/,94,5,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
866,d1_94(6).jpg,https://www.bigdatahub.go.kr/images/disease/,94,6,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
867,d1_94(7).jpg,https://www.bigdatahub.go.kr/images/disease/,94,7,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
868,d1_94(8).jpg,https://www.bigdatahub.go.kr/images/disease/,94,8,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
869,d1_94(9).jpg,https://www.bigdatahub.go.kr/images/disease/,94,9,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
870,d1_97(1).jpg,https://www.bigdatahub.go.kr/images/disease/,97,1,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
871,d1_97(2).jpg,https://www.bigdatahub.go.kr/images/disease/,97,2,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
872,d1_97(3).jpg,https://www.bigdatahub.go.kr/images/disease/,97,3,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
873,d1_97(4).jpg,https://www.bigdatahub.go.kr/images/disease/,97,4,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
874,d1_97(5).jpg,https://www.bigdatahub.go.kr/images/disease/,97,5,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
875,d1_97(6).jpg,https://www.bigdatahub.go.kr/images/disease/,97,6,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
876,d1_97(7).jpg,https://www.bigdatahub.go.kr/images/disease/,97,7,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
877,d1_97(8).jpg,https://www.bigdatahub.go.kr/images/disease/,97,8,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
878,d1_97(9).jpg,https://www.bigdatahub.go.kr/images/disease/,97,9,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,노균병+모자이크병+흰가루병
879,d1_98(1).jpg,https://www.bigdatahub.go.kr/images/disease/,98,1,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
880,d1_98(2).jpg,https://www.bigdatahub.go.kr/images/disease/,98,2,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
881,d1_98(3).jpg,https://www.bigdatahub.go.kr/images/disease/,98,3,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
882,d1_98(4).jpg,https://www.bigdatahub.go.kr/images/disease/,98,4,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
883,d1_98(5).jpg,https://www.bigdatahub.go.kr/images/disease/,98,5,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
884,d1_98(6).jpg,https://www.bigdatahub.go.kr/images/disease/,98,6,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
885,d1_98(7).jpg,https://www.bigdatahub.go.kr/images/disease/,98,7,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
886,d1_98(8).jpg,https://www.bigdatahub.go.kr/images/disease/,98,8,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
887,d1_98(9).jpg,https://www.bigdatahub.go.kr/images/disease/,98,9,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병+흰가루병
888,d1_100(1).jpg,https://www.bigdatahub.go.kr/images/disease/,100,1,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,흰가루병+기타1+기타10
889,d1_100(2).jpg,https://www.bigdatahub.go.kr/images/disease/,100,2,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,흰가루병+기타1+기타10
890,d1_100(3).jpg,https://www.bigdatahub.go.kr/images/disease/,100,3,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,흰가루병+기타1+기타10
891,d1_100(4).jpg,https://www.bigdatahub.go.kr/images/disease/,100,4,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,흰가루병+기타1+기타10
892,d1_100(5).jpg,https://www.bigdatahub.go.kr/images/disease/,100,5,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,흰가루병+기타1+기타10
893,d1_100(6).jpg,https://www.bigdatahub.go.kr/images/disease/,100,6,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,흰가루병+기타1+기타10
894,d1_100(7).jpg,https://www.bigdatahub.go.kr/images/disease/,100,7,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,흰가루병+기타1+기타10
895,d1_100(8).jpg,https://www.bigdatahub.go.kr/images/disease/,100,8,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,흰가루병+기타1+기타10
896,d1_100(9).jpg,https://www.bigdatahub.go.kr/images/disease/,100,9,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,흰가루병+기타1+기타10
897,d1_102(1).jpg,https://www.bigdatahub.go.kr/images/disease/,102,1,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
898,d1_102(2).jpg,https://www.bigdatahub.go.kr/images/disease/,102,2,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
899,d1_102(3).jpg,https://www.bigdatahub.go.kr/images/disease/,102,3,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
900,d1_102(4).jpg,https://www.bigdatahub.go.kr/images/disease/,102,4,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
901,d1_102(5).jpg,https://www.bigdatahub.go.kr/images/disease/,102,5,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
902,d1_102(6).jpg,https://www.bigdatahub.go.kr/images/disease/,102,6,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
903,d1_102(7).jpg,https://www.bigdatahub.go.kr/images/disease/,102,7,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
904,d1_102(8).jpg,https://www.bigdatahub.go.kr/images/disease/,102,8,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
905,d1_102(9).jpg,https://www.bigdatahub.go.kr/images/disease/,102,9,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
906,d1_107(1).jpg,https://www.bigdatahub.go.kr/images/disease/,107,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
907,d1_107(2).jpg,https://www.bigdatahub.go.kr/images/disease/,107,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
908,d1_107(3).jpg,https://www.bigdatahub.go.kr/images/disease/,107,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
909,d1_107(4).jpg,https://www.bigdatahub.go.kr/images/disease/,107,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
910,d1_107(5).jpg,https://www.bigdatahub.go.kr/images/disease/,107,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
911,d1_107(6).jpg,https://www.bigdatahub.go.kr/images/disease/,107,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
912,d1_107(7).jpg,https://www.bigdatahub.go.kr/images/disease/,107,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
913,d1_107(8).jpg,https://www.bigdatahub.go.kr/images/disease/,107,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
914,d1_107(9).jpg,https://www.bigdatahub.go.kr/images/disease/,107,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
915,d1_108(1).jpg,https://www.bigdatahub.go.kr/images/disease/,108,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
916,d1_108(2).jpg,https://www.bigdatahub.go.kr/images/disease/,108,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
917,d1_108(3).jpg,https://www.bigdatahub.go.kr/images/disease/,108,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
918,d1_108(4).jpg,https://www.bigdatahub.go.kr/images/disease/,108,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
919,d1_108(5).jpg,https://www.bigdatahub.go.kr/images/disease/,108,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
920,d1_108(6).jpg,https://www.bigdatahub.go.kr/images/disease/,108,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
921,d1_108(7).jpg,https://www.bigdatahub.go.kr/images/disease/,108,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
922,d1_108(8).jpg,https://www.bigdatahub.go.kr/images/disease/,108,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
923,d1_108(9).jpg,https://www.bigdatahub.go.kr/images/disease/,108,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
924,d1_115(1).jpg,https://www.bigdatahub.go.kr/images/disease/,115,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
925,d1_115(2).jpg,https://www.bigdatahub.go.kr/images/disease/,115,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
926,d1_115(3).jpg,https://www.bigdatahub.go.kr/images/disease/,115,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
927,d1_115(4).jpg,https://www.bigdatahub.go.kr/images/disease/,115,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
928,d1_115(5).jpg,https://www.bigdatahub.go.kr/images/disease/,115,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
929,d1_115(6).jpg,https://www.bigdatahub.go.kr/images/disease/,115,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
930,d1_115(7).jpg,https://www.bigdatahub.go.kr/images/disease/,115,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
931,d1_115(8).jpg,https://www.bigdatahub.go.kr/images/disease/,115,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
932,d1_115(9).jpg,https://www.bigdatahub.go.kr/images/disease/,115,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+흰가루병
933,d1_116(1).jpg,https://www.bigdatahub.go.kr/images/disease/,116,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
934,d1_116(2).jpg,https://www.bigdatahub.go.kr/images/disease/,116,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
935,d1_116(3).jpg,https://www.bigdatahub.go.kr/images/disease/,116,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
936,d1_116(4).jpg,https://www.bigdatahub.go.kr/images/disease/,116,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
937,d1_116(5).jpg,https://www.bigdatahub.go.kr/images/disease/,116,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
938,d1_116(6).jpg,https://www.bigdatahub.go.kr/images/disease/,116,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
939,d1_116(7).jpg,https://www.bigdatahub.go.kr/images/disease/,116,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
940,d1_116(8).jpg,https://www.bigdatahub.go.kr/images/disease/,116,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
941,d1_116(9).jpg,https://www.bigdatahub.go.kr/images/disease/,116,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
942,d1_120(1).jpg,https://www.bigdatahub.go.kr/images/disease/,120,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
943,d1_120(2).jpg,https://www.bigdatahub.go.kr/images/disease/,120,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
944,d1_120(3).jpg,https://www.bigdatahub.go.kr/images/disease/,120,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
945,d1_120(4).jpg,https://www.bigdatahub.go.kr/images/disease/,120,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
946,d1_120(5).jpg,https://www.bigdatahub.go.kr/images/disease/,120,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
947,d1_120(6).jpg,https://www.bigdatahub.go.kr/images/disease/,120,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
948,d1_120(7).jpg,https://www.bigdatahub.go.kr/images/disease/,120,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
949,d1_120(8).jpg,https://www.bigdatahub.go.kr/images/disease/,120,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
950,d1_120(9).jpg,https://www.bigdatahub.go.kr/images/disease/,120,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
951,d1_121(1).jpg,https://www.bigdatahub.go.kr/images/disease/,121,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
952,d1_121(2).jpg,https://www.bigdatahub.go.kr/images/disease/,121,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
953,d1_121(3).jpg,https://www.bigdatahub.go.kr/images/disease/,121,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
954,d1_121(4).jpg,https://www.bigdatahub.go.kr/images/disease/,121,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
955,d1_121(5).jpg,https://www.bigdatahub.go.kr/images/disease/,121,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
956,d1_121(6).jpg,https://www.bigdatahub.go.kr/images/disease/,121,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
957,d1_121(7).jpg,https://www.bigdatahub.go.kr/images/disease/,121,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
958,d1_121(8).jpg,https://www.bigdatahub.go.kr/images/disease/,121,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
959,d1_121(9).jpg,https://www.bigdatahub.go.kr/images/disease/,121,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
960,d1_122(1).jpg,https://www.bigdatahub.go.kr/images/disease/,122,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
961,d1_122(2).jpg,https://www.bigdatahub.go.kr/images/disease/,122,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
962,d1_122(3).jpg,https://www.bigdatahub.go.kr/images/disease/,122,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
963,d1_122(4).jpg,https://www.bigdatahub.go.kr/images/disease/,122,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
964,d1_122(5).jpg,https://www.bigdatahub.go.kr/images/disease/,122,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
965,d1_122(6).jpg,https://www.bigdatahub.go.kr/images/disease/,122,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
966,d1_122(7).jpg,https://www.bigdatahub.go.kr/images/disease/,122,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
967,d1_122(8).jpg,https://www.bigdatahub.go.kr/images/disease/,122,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
968,d1_122(9).jpg,https://www.bigdatahub.go.kr/images/disease/,122,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
969,e1_1(2).jpg,https://www.bigdatahub.go.kr/images/disease/,1,2,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,세균성모무늬병+흰가루병
970,e1_1(3).jpg,https://www.bigdatahub.go.kr/images/disease/,1,3,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,세균성모무늬병+흰가루병
971,e1_1(4).jpg,https://www.bigdatahub.go.kr/images/disease/,1,4,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,세균성모무늬병+흰가루병
972,e1_1(5).jpg,https://www.bigdatahub.go.kr/images/disease/,1,5,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,세균성모무늬병+흰가루병
973,e1_1(6).jpg,https://www.bigdatahub.go.kr/images/disease/,1,6,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,세균성모무늬병+흰가루병
974,e1_1(7).jpg,https://www.bigdatahub.go.kr/images/disease/,1,7,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,세균성모무늬병+흰가루병
975,e1_1(8).jpg,https://www.bigdatahub.go.kr/images/disease/,1,8,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,세균성모무늬병+흰가루병
976,e1_1(9).jpg,https://www.bigdatahub.go.kr/images/disease/,1,9,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,세균성모무늬병+흰가루병
977,e1_2(2).jpg,https://www.bigdatahub.go.kr/images/disease/,2,2,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병+기타12
978,e1_2(3).jpg,https://www.bigdatahub.go.kr/images/disease/,2,3,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병+기타12
979,e1_2(4).jpg,https://www.bigdatahub.go.kr/images/disease/,2,4,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병+기타12
980,e1_2(5).jpg,https://www.bigdatahub.go.kr/images/disease/,2,5,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병+기타12
981,e1_2(6).jpg,https://www.bigdatahub.go.kr/images/disease/,2,6,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병+기타12
982,e1_2(7).jpg,https://www.bigdatahub.go.kr/images/disease/,2,7,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병+기타12
983,e1_2(8).jpg,https://www.bigdatahub.go.kr/images/disease/,2,8,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병+기타12
984,e1_2(9).jpg,https://www.bigdatahub.go.kr/images/disease/,2,9,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병+기타12
985,e1_8(2).jpg,https://www.bigdatahub.go.kr/images/disease/,8,2,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병+기타10
986,e1_8(3).jpg,https://www.bigdatahub.go.kr/images/disease/,8,3,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병+기타10
987,e1_8(4).jpg,https://www.bigdatahub.go.kr/images/disease/,8,4,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병+기타10
988,e1_8(5).jpg,https://www.bigdatahub.go.kr/images/disease/,8,5,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병+기타10
989,e1_8(6).jpg,https://www.bigdatahub.go.kr/images/disease/,8,6,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,노균병+흰가루병+기타10
