파일번호(File_No),파일명(File_Name),파일저장경로(Directory),대상물번호(Obj_Num),촬영각도(Cam_Ang),촬영시각(Date_Time),부위(Obj_Type),실외온도(Out_Temp),실외습도(Out_Hum),실내온도(In_Temp),실내습도(In_Hum),실내조도(In_Illum),실제판독명(Act_Diag)
675,d1_101(2).jpg,https://www.bigdatahub.go.kr/images/disease/,101,2,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병
676,d1_101(3).jpg,https://www.bigdatahub.go.kr/images/disease/,101,3,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병
677,d1_101(4).jpg,https://www.bigdatahub.go.kr/images/disease/,101,4,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병
678,d1_101(5).jpg,https://www.bigdatahub.go.kr/images/disease/,101,5,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병
679,d1_101(6).jpg,https://www.bigdatahub.go.kr/images/disease/,101,6,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병
680,d1_101(7).jpg,https://www.bigdatahub.go.kr/images/disease/,101,7,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병
681,d1_101(8).jpg,https://www.bigdatahub.go.kr/images/disease/,101,8,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병
682,d1_101(9).jpg,https://www.bigdatahub.go.kr/images/disease/,101,9,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux,모자이크병
683,d1_102(1).jpg,https://www.bigdatahub.go.kr/images/disease/,102,1,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
684,d1_102(2).jpg,https://www.bigdatahub.go.kr/images/disease/,102,2,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
685,d1_102(3).jpg,https://www.bigdatahub.go.kr/images/disease/,102,3,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
686,d1_102(4).jpg,https://www.bigdatahub.go.kr/images/disease/,102,4,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
687,d1_102(5).jpg,https://www.bigdatahub.go.kr/images/disease/,102,5,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
688,d1_102(6).jpg,https://www.bigdatahub.go.kr/images/disease/,102,6,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
689,d1_102(7).jpg,https://www.bigdatahub.go.kr/images/disease/,102,7,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
690,d1_102(8).jpg,https://www.bigdatahub.go.kr/images/disease/,102,8,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
691,d1_102(9).jpg,https://www.bigdatahub.go.kr/images/disease/,102,9,2020-10-13 11:50,1,23.3 ℃,42.3 %,31.7 ℃,52.3 %,13740 lux, 모자이크병+흰가루병
692,d1_105(1).jpg,https://www.bigdatahub.go.kr/images/disease/,105,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
693,d1_105(2).jpg,https://www.bigdatahub.go.kr/images/disease/,105,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
694,d1_105(3).jpg,https://www.bigdatahub.go.kr/images/disease/,105,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
695,d1_105(4).jpg,https://www.bigdatahub.go.kr/images/disease/,105,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
696,d1_105(5).jpg,https://www.bigdatahub.go.kr/images/disease/,105,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
697,d1_105(6).jpg,https://www.bigdatahub.go.kr/images/disease/,105,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
698,d1_105(7).jpg,https://www.bigdatahub.go.kr/images/disease/,105,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
699,d1_105(8).jpg,https://www.bigdatahub.go.kr/images/disease/,105,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
700,d1_105(9).jpg,https://www.bigdatahub.go.kr/images/disease/,105,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
701,d1_106(1).jpg,https://www.bigdatahub.go.kr/images/disease/,106,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병
702,d1_106(2).jpg,https://www.bigdatahub.go.kr/images/disease/,106,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병
703,d1_106(3).jpg,https://www.bigdatahub.go.kr/images/disease/,106,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병
704,d1_106(4).jpg,https://www.bigdatahub.go.kr/images/disease/,106,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병
705,d1_106(5).jpg,https://www.bigdatahub.go.kr/images/disease/,106,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병
706,d1_106(6).jpg,https://www.bigdatahub.go.kr/images/disease/,106,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병
707,d1_106(7).jpg,https://www.bigdatahub.go.kr/images/disease/,106,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병
708,d1_106(8).jpg,https://www.bigdatahub.go.kr/images/disease/,106,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병
709,d1_106(9).jpg,https://www.bigdatahub.go.kr/images/disease/,106,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병
710,d1_107(1).jpg,https://www.bigdatahub.go.kr/images/disease/,107,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
711,d1_107(2).jpg,https://www.bigdatahub.go.kr/images/disease/,107,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
712,d1_107(3).jpg,https://www.bigdatahub.go.kr/images/disease/,107,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
713,d1_107(4).jpg,https://www.bigdatahub.go.kr/images/disease/,107,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
714,d1_107(5).jpg,https://www.bigdatahub.go.kr/images/disease/,107,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
715,d1_107(6).jpg,https://www.bigdatahub.go.kr/images/disease/,107,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
716,d1_107(7).jpg,https://www.bigdatahub.go.kr/images/disease/,107,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
717,d1_107(8).jpg,https://www.bigdatahub.go.kr/images/disease/,107,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
718,d1_107(9).jpg,https://www.bigdatahub.go.kr/images/disease/,107,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
719,d1_109(1).jpg,https://www.bigdatahub.go.kr/images/disease/,109,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
720,d1_109(2).jpg,https://www.bigdatahub.go.kr/images/disease/,109,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
721,d1_109(3).jpg,https://www.bigdatahub.go.kr/images/disease/,109,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
722,d1_109(4).jpg,https://www.bigdatahub.go.kr/images/disease/,109,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
723,d1_109(5).jpg,https://www.bigdatahub.go.kr/images/disease/,109,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
724,d1_109(6).jpg,https://www.bigdatahub.go.kr/images/disease/,109,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
725,d1_109(7).jpg,https://www.bigdatahub.go.kr/images/disease/,109,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
726,d1_109(8).jpg,https://www.bigdatahub.go.kr/images/disease/,109,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
727,d1_109(9).jpg,https://www.bigdatahub.go.kr/images/disease/,109,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
728,d1_110(1).jpg,https://www.bigdatahub.go.kr/images/disease/,110,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
729,d1_110(2).jpg,https://www.bigdatahub.go.kr/images/disease/,110,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
730,d1_110(3).jpg,https://www.bigdatahub.go.kr/images/disease/,110,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
731,d1_110(4).jpg,https://www.bigdatahub.go.kr/images/disease/,110,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
732,d1_110(5).jpg,https://www.bigdatahub.go.kr/images/disease/,110,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
733,d1_110(6).jpg,https://www.bigdatahub.go.kr/images/disease/,110,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
734,d1_110(7).jpg,https://www.bigdatahub.go.kr/images/disease/,110,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
735,d1_110(8).jpg,https://www.bigdatahub.go.kr/images/disease/,110,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
736,d1_110(9).jpg,https://www.bigdatahub.go.kr/images/disease/,110,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
737,d1_111(1).jpg,https://www.bigdatahub.go.kr/images/disease/,111,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
738,d1_111(2).jpg,https://www.bigdatahub.go.kr/images/disease/,111,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
739,d1_111(3).jpg,https://www.bigdatahub.go.kr/images/disease/,111,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
740,d1_111(4).jpg,https://www.bigdatahub.go.kr/images/disease/,111,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
741,d1_111(5).jpg,https://www.bigdatahub.go.kr/images/disease/,111,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
742,d1_111(6).jpg,https://www.bigdatahub.go.kr/images/disease/,111,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
743,d1_111(7).jpg,https://www.bigdatahub.go.kr/images/disease/,111,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
744,d1_111(8).jpg,https://www.bigdatahub.go.kr/images/disease/,111,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
745,d1_111(9).jpg,https://www.bigdatahub.go.kr/images/disease/,111,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병
746,d1_112(1).jpg,https://www.bigdatahub.go.kr/images/disease/,112,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노규병+모자이크병
747,d1_112(2).jpg,https://www.bigdatahub.go.kr/images/disease/,112,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노규병+모자이크병
748,d1_112(3).jpg,https://www.bigdatahub.go.kr/images/disease/,112,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노규병+모자이크병
749,d1_112(4).jpg,https://www.bigdatahub.go.kr/images/disease/,112,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노규병+모자이크병
750,d1_112(5).jpg,https://www.bigdatahub.go.kr/images/disease/,112,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노규병+모자이크병
751,d1_112(6).jpg,https://www.bigdatahub.go.kr/images/disease/,112,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노규병+모자이크병
752,d1_112(7).jpg,https://www.bigdatahub.go.kr/images/disease/,112,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노규병+모자이크병
753,d1_112(8).jpg,https://www.bigdatahub.go.kr/images/disease/,112,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노규병+모자이크병
754,d1_112(9).jpg,https://www.bigdatahub.go.kr/images/disease/,112,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노규병+모자이크병
755,d1_113(1).jpg,https://www.bigdatahub.go.kr/images/disease/,113,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
756,d1_113(2).jpg,https://www.bigdatahub.go.kr/images/disease/,113,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
757,d1_113(3).jpg,https://www.bigdatahub.go.kr/images/disease/,113,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
758,d1_113(4).jpg,https://www.bigdatahub.go.kr/images/disease/,113,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
759,d1_113(5).jpg,https://www.bigdatahub.go.kr/images/disease/,113,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
760,d1_113(6).jpg,https://www.bigdatahub.go.kr/images/disease/,113,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
761,d1_113(7).jpg,https://www.bigdatahub.go.kr/images/disease/,113,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
762,d1_113(8).jpg,https://www.bigdatahub.go.kr/images/disease/,113,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
763,d1_113(9).jpg,https://www.bigdatahub.go.kr/images/disease/,113,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
764,d1_116(1).jpg,https://www.bigdatahub.go.kr/images/disease/,116,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
765,d1_116(2).jpg,https://www.bigdatahub.go.kr/images/disease/,116,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
766,d1_116(3).jpg,https://www.bigdatahub.go.kr/images/disease/,116,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
767,d1_116(4).jpg,https://www.bigdatahub.go.kr/images/disease/,116,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
768,d1_116(5).jpg,https://www.bigdatahub.go.kr/images/disease/,116,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
769,d1_116(6).jpg,https://www.bigdatahub.go.kr/images/disease/,116,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
770,d1_116(7).jpg,https://www.bigdatahub.go.kr/images/disease/,116,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
771,d1_116(8).jpg,https://www.bigdatahub.go.kr/images/disease/,116,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
772,d1_116(9).jpg,https://www.bigdatahub.go.kr/images/disease/,116,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
773,d1_120(1).jpg,https://www.bigdatahub.go.kr/images/disease/,120,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
774,d1_120(2).jpg,https://www.bigdatahub.go.kr/images/disease/,120,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
775,d1_120(3).jpg,https://www.bigdatahub.go.kr/images/disease/,120,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
776,d1_120(4).jpg,https://www.bigdatahub.go.kr/images/disease/,120,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
777,d1_120(5).jpg,https://www.bigdatahub.go.kr/images/disease/,120,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
778,d1_120(6).jpg,https://www.bigdatahub.go.kr/images/disease/,120,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
779,d1_120(7).jpg,https://www.bigdatahub.go.kr/images/disease/,120,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
780,d1_120(8).jpg,https://www.bigdatahub.go.kr/images/disease/,120,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
781,d1_120(9).jpg,https://www.bigdatahub.go.kr/images/disease/,120,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
782,d1_121(1).jpg,https://www.bigdatahub.go.kr/images/disease/,121,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
783,d1_121(2).jpg,https://www.bigdatahub.go.kr/images/disease/,121,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
784,d1_121(3).jpg,https://www.bigdatahub.go.kr/images/disease/,121,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
785,d1_121(4).jpg,https://www.bigdatahub.go.kr/images/disease/,121,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
786,d1_121(5).jpg,https://www.bigdatahub.go.kr/images/disease/,121,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
787,d1_121(6).jpg,https://www.bigdatahub.go.kr/images/disease/,121,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
788,d1_121(7).jpg,https://www.bigdatahub.go.kr/images/disease/,121,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
789,d1_121(8).jpg,https://www.bigdatahub.go.kr/images/disease/,121,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
790,d1_121(9).jpg,https://www.bigdatahub.go.kr/images/disease/,121,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+흰가루병
791,d1_122(1).jpg,https://www.bigdatahub.go.kr/images/disease/,122,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
792,d1_122(2).jpg,https://www.bigdatahub.go.kr/images/disease/,122,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
793,d1_122(3).jpg,https://www.bigdatahub.go.kr/images/disease/,122,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
794,d1_122(4).jpg,https://www.bigdatahub.go.kr/images/disease/,122,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
795,d1_122(5).jpg,https://www.bigdatahub.go.kr/images/disease/,122,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
796,d1_122(6).jpg,https://www.bigdatahub.go.kr/images/disease/,122,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
797,d1_122(7).jpg,https://www.bigdatahub.go.kr/images/disease/,122,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
798,d1_122(8).jpg,https://www.bigdatahub.go.kr/images/disease/,122,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
799,d1_122(9).jpg,https://www.bigdatahub.go.kr/images/disease/,122,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,노균병+모자이크병+흰가루병
800,d1_124(1).jpg,https://www.bigdatahub.go.kr/images/disease/,124,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+기타10
801,d1_124(2).jpg,https://www.bigdatahub.go.kr/images/disease/,124,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+기타10
802,d1_124(3).jpg,https://www.bigdatahub.go.kr/images/disease/,124,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+기타10
803,d1_124(4).jpg,https://www.bigdatahub.go.kr/images/disease/,124,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+기타10
804,d1_124(5).jpg,https://www.bigdatahub.go.kr/images/disease/,124,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+기타10
805,d1_124(6).jpg,https://www.bigdatahub.go.kr/images/disease/,124,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+기타10
806,d1_124(7).jpg,https://www.bigdatahub.go.kr/images/disease/,124,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+기타10
807,d1_124(8).jpg,https://www.bigdatahub.go.kr/images/disease/,124,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+기타10
808,d1_124(9).jpg,https://www.bigdatahub.go.kr/images/disease/,124,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,모자이크병+기타10
809,e1_33(2).jpg,https://www.bigdatahub.go.kr/images/disease/,33,2,2020-09-24 13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,노균병+모자이크병+흰가루병
810,e1_33(3).jpg,https://www.bigdatahub.go.kr/images/disease/,33,3,2020-09-24 13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,노균병+모자이크병+흰가루병
811,e1_33(4).jpg,https://www.bigdatahub.go.kr/images/disease/,33,4,2020-09-24 13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,노균병+모자이크병+흰가루병
812,e1_33(5).jpg,https://www.bigdatahub.go.kr/images/disease/,33,5,2020-09-24 13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,노균병+모자이크병+흰가루병
813,e1_33(6).jpg,https://www.bigdatahub.go.kr/images/disease/,33,6,2020-09-24 13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,노균병+모자이크병+흰가루병
814,e1_33(7).jpg,https://www.bigdatahub.go.kr/images/disease/,33,7,2020-09-24 13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,노균병+모자이크병+흰가루병
815,e1_33(8).jpg,https://www.bigdatahub.go.kr/images/disease/,33,8,2020-09-24 13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,노균병+모자이크병+흰가루병
816,e1_34(2).jpg,https://www.bigdatahub.go.kr/images/disease/,34,2,2020-09-24 13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,모자이크병+가루이류
