파일번호(File_No),파일명(File_Name),파일저장경로(Directory),대상물번호(Obj_Num),촬영각도(Cam_Ang),촬영시각(Date_Time),부위(Obj_Type),실외온도(Out_Temp),실외습도(Out_Hum),실내온도(In_Temp),실내습도(In_Hum),실내조도(In_Illum),실제판독명(Act_Diag)
134,d1_14(5).jpg,https://www.bigdatahub.go.kr/images/disease/,14,5,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병
135,d1_14(6).jpg,https://www.bigdatahub.go.kr/images/disease/,14,6,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병
136,d1_14(7).jpg,https://www.bigdatahub.go.kr/images/disease/,14,7,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병
137,d1_14(8).jpg,https://www.bigdatahub.go.kr/images/disease/,14,8,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병
138,d1_14(9).jpg,https://www.bigdatahub.go.kr/images/disease/,14,9,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병
139,d1_16(1).jpg,https://www.bigdatahub.go.kr/images/disease/,16,1,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병+흰가루병
140,d1_16(2).jpg,https://www.bigdatahub.go.kr/images/disease/,16,2,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병+흰가루병
141,d1_16(3).jpg,https://www.bigdatahub.go.kr/images/disease/,16,3,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병+흰가루병
142,d1_16(4).jpg,https://www.bigdatahub.go.kr/images/disease/,16,4,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병+흰가루병
143,d1_16(5).jpg,https://www.bigdatahub.go.kr/images/disease/,16,5,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병+흰가루병
144,d1_16(6).jpg,https://www.bigdatahub.go.kr/images/disease/,16,6,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병+흰가루병
145,d1_16(7).jpg,https://www.bigdatahub.go.kr/images/disease/,16,7,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병+흰가루병
146,d1_16(8).jpg,https://www.bigdatahub.go.kr/images/disease/,16,8,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병+흰가루병
147,d1_16(9).jpg,https://www.bigdatahub.go.kr/images/disease/,16,9,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병+흰가루병
148,d1_19(1).jpg,https://www.bigdatahub.go.kr/images/disease/,19,1,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병
149,d1_19(2).jpg,https://www.bigdatahub.go.kr/images/disease/,19,2,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병
150,d1_19(3).jpg,https://www.bigdatahub.go.kr/images/disease/,19,3,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병
151,d1_19(4).jpg,https://www.bigdatahub.go.kr/images/disease/,19,4,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병
152,d1_19(5).jpg,https://www.bigdatahub.go.kr/images/disease/,19,5,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병
153,d1_19(6).jpg,https://www.bigdatahub.go.kr/images/disease/,19,6,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병
154,d1_19(7).jpg,https://www.bigdatahub.go.kr/images/disease/,19,7,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병
155,d1_19(8).jpg,https://www.bigdatahub.go.kr/images/disease/,19,8,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병
156,d1_19(9).jpg,https://www.bigdatahub.go.kr/images/disease/,19,9,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,세균성모무늬병
157,d1_33(1).jpg,https://www.bigdatahub.go.kr/images/disease/,33,1,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
158,d1_33(2).jpg,https://www.bigdatahub.go.kr/images/disease/,33,2,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
159,d1_33(3).jpg,https://www.bigdatahub.go.kr/images/disease/,33,3,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
160,d1_33(4).jpg,https://www.bigdatahub.go.kr/images/disease/,33,4,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
161,d1_33(5).jpg,https://www.bigdatahub.go.kr/images/disease/,33,5,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
162,d1_33(6).jpg,https://www.bigdatahub.go.kr/images/disease/,33,6,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
163,d1_33(7).jpg,https://www.bigdatahub.go.kr/images/disease/,33,7,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
164,d1_33(8).jpg,https://www.bigdatahub.go.kr/images/disease/,33,8,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
165,d1_33(9).jpg,https://www.bigdatahub.go.kr/images/disease/,33,9,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
166,d1_105(1).jpg,https://www.bigdatahub.go.kr/images/disease/,105,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
167,d1_105(2).jpg,https://www.bigdatahub.go.kr/images/disease/,105,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
168,d1_105(3).jpg,https://www.bigdatahub.go.kr/images/disease/,105,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
169,d1_105(4).jpg,https://www.bigdatahub.go.kr/images/disease/,105,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
170,d1_105(5).jpg,https://www.bigdatahub.go.kr/images/disease/,105,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
171,d1_105(6).jpg,https://www.bigdatahub.go.kr/images/disease/,105,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
172,d1_105(7).jpg,https://www.bigdatahub.go.kr/images/disease/,105,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
173,d1_105(8).jpg,https://www.bigdatahub.go.kr/images/disease/,105,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
174,d1_105(9).jpg,https://www.bigdatahub.go.kr/images/disease/,105,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
175,d1_113(1).jpg,https://www.bigdatahub.go.kr/images/disease/,113,1,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
176,d1_113(2).jpg,https://www.bigdatahub.go.kr/images/disease/,113,2,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
177,d1_113(3).jpg,https://www.bigdatahub.go.kr/images/disease/,113,3,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
178,d1_113(4).jpg,https://www.bigdatahub.go.kr/images/disease/,113,4,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
179,d1_113(5).jpg,https://www.bigdatahub.go.kr/images/disease/,113,5,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
180,d1_113(6).jpg,https://www.bigdatahub.go.kr/images/disease/,113,6,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
181,d1_113(7).jpg,https://www.bigdatahub.go.kr/images/disease/,113,7,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
182,d1_113(8).jpg,https://www.bigdatahub.go.kr/images/disease/,113,8,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
183,d1_113(9).jpg,https://www.bigdatahub.go.kr/images/disease/,113,9,2020-10-13 12:15,1,23.3 ℃,42.3 %,38.4 ℃,37.5 %,15610 lux,세균성모무늬병+모자이크병
184,e1_1(2).jpg,https://www.bigdatahub.go.kr/images/disease/,1,2,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,세균성모무늬병+흰가루병
185,e1_1(3).jpg,https://www.bigdatahub.go.kr/images/disease/,1,3,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,세균성모무늬병+흰가루병
186,e1_1(4).jpg,https://www.bigdatahub.go.kr/images/disease/,1,4,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,세균성모무늬병+흰가루병
187,e1_1(5).jpg,https://www.bigdatahub.go.kr/images/disease/,1,5,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,세균성모무늬병+흰가루병
188,e1_1(6).jpg,https://www.bigdatahub.go.kr/images/disease/,1,6,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,세균성모무늬병+흰가루병
189,e1_1(7).jpg,https://www.bigdatahub.go.kr/images/disease/,1,7,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,세균성모무늬병+흰가루병
190,e1_1(8).jpg,https://www.bigdatahub.go.kr/images/disease/,1,8,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,세균성모무늬병+흰가루병
191,e1_1(9).jpg,https://www.bigdatahub.go.kr/images/disease/,1,9,2020-09-24 10:24,1,31.2 ℃,31.6 %,30.2 ℃,48.2 %,15820 lux,세균성모무늬병+흰가루병
192,e1_38(2).jpg,https://www.bigdatahub.go.kr/images/disease/,38,2,2020-09-24 13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,모자이크병+세균성모무늬병+기타1
193,e1_38(3).jpg,https://www.bigdatahub.go.kr/images/disease/,38,3,2020-09-24 13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,모자이크병+세균성모무늬병+기타1
194,e1_38(4).jpg,https://www.bigdatahub.go.kr/images/disease/,38,4,2020-09-24 13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,모자이크병+세균성모무늬병+기타1
195,e1_38(5).jpg,https://www.bigdatahub.go.kr/images/disease/,38,5,2020-09-24 13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,모자이크병+세균성모무늬병+기타1
196,e1_38(6).jpg,https://www.bigdatahub.go.kr/images/disease/,38,6,2020-09-24 13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,모자이크병+세균성모무늬병+기타1
197,e1_38(7).jpg,https://www.bigdatahub.go.kr/images/disease/,38,7,2020-09-24 13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,모자이크병+세균성모무늬병+기타1
198,e1_38(8).jpg,https://www.bigdatahub.go.kr/images/disease/,38,8,2020-09-24 13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,모자이크병+세균성모무늬병+기타1
199,e1_38(9).jpg,https://www.bigdatahub.go.kr/images/disease/,38,9,2020-09-24 13:59,1,30.8 ℃,33.6 %,29.8 ℃,38.0 %,8720 lux,모자이크병+세균성모무늬병+기타1
200,e1_134(1).jpg,https://www.bigdatahub.go.kr/images/disease/,134,1,2020-11-25 13:56,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병+세균성모무늬병
201,e1_134(2).jpg,https://www.bigdatahub.go.kr/images/disease/,134,2,2020-11-25 13:56,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병+세균성모무늬병
202,e1_134(3).jpg,https://www.bigdatahub.go.kr/images/disease/,134,3,2020-11-25 13:56,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병+세균성모무늬병
203,e1_134(4).jpg,https://www.bigdatahub.go.kr/images/disease/,134,4,2020-11-25 13:56,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병+세균성모무늬병
204,e1_134(5).jpg,https://www.bigdatahub.go.kr/images/disease/,134,5,2020-11-25 13:56,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병+세균성모무늬병
205,e1_134(6).jpg,https://www.bigdatahub.go.kr/images/disease/,134,6,2020-11-25 13:56,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병+세균성모무늬병
206,e1_134(7).jpg,https://www.bigdatahub.go.kr/images/disease/,134,7,2020-11-25 13:56,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병+세균성모무늬병
207,e1_134(8).jpg,https://www.bigdatahub.go.kr/images/disease/,134,8,2020-11-25 13:56,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병+세균성모무늬병
208,e1_134(9).jpg,https://www.bigdatahub.go.kr/images/disease/,134,9,2020-11-25 13:56,1,20.8 ℃,28.6 %,23.4 ℃,46.4 %,10410 lux,노균병+세균성모무늬병
209,e1_139(1).jpg,https://www.bigdatahub.go.kr/images/disease/,139,1,2020-11-25 14:09,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,세균성모무늬병+기타1
210,e1_139(2).jpg,https://www.bigdatahub.go.kr/images/disease/,139,2,2020-11-25 14:09,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,세균성모무늬병+기타1
211,e1_139(3).jpg,https://www.bigdatahub.go.kr/images/disease/,139,3,2020-11-25 14:09,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,세균성모무늬병+기타1
212,e1_139(4).jpg,https://www.bigdatahub.go.kr/images/disease/,139,4,2020-11-25 14:09,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,세균성모무늬병+기타1
213,e1_139(5).jpg,https://www.bigdatahub.go.kr/images/disease/,139,5,2020-11-25 14:09,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,세균성모무늬병+기타1
214,e1_139(6).jpg,https://www.bigdatahub.go.kr/images/disease/,139,6,2020-11-25 14:09,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,세균성모무늬병+기타1
215,e1_139(7).jpg,https://www.bigdatahub.go.kr/images/disease/,139,7,2020-11-25 14:09,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,세균성모무늬병+기타1
216,e1_139(8).jpg,https://www.bigdatahub.go.kr/images/disease/,139,8,2020-11-25 14:09,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,세균성모무늬병+기타1
217,e1_139(9).jpg,https://www.bigdatahub.go.kr/images/disease/,139,9,2020-11-25 14:09,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,세균성모무늬병+기타1
218,e1_181(1).jpg,https://www.bigdatahub.go.kr/images/disease/,181,1,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
219,e1_181(2).jpg,https://www.bigdatahub.go.kr/images/disease/,181,2,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
220,e1_181(3).jpg,https://www.bigdatahub.go.kr/images/disease/,181,3,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
221,e1_181(4).jpg,https://www.bigdatahub.go.kr/images/disease/,181,4,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
222,e1_181(5).jpg,https://www.bigdatahub.go.kr/images/disease/,181,5,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
223,e1_181(6).jpg,https://www.bigdatahub.go.kr/images/disease/,181,6,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
224,e1_181(7).jpg,https://www.bigdatahub.go.kr/images/disease/,181,7,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
225,e1_181(8).jpg,https://www.bigdatahub.go.kr/images/disease/,181,8,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
226,e1_181(9).jpg,https://www.bigdatahub.go.kr/images/disease/,181,9,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
227,e1_182(1).jpg,https://www.bigdatahub.go.kr/images/disease/,182,1,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
228,e1_182(2).jpg,https://www.bigdatahub.go.kr/images/disease/,182,2,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
229,e1_182(3).jpg,https://www.bigdatahub.go.kr/images/disease/,182,3,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
230,e1_182(4).jpg,https://www.bigdatahub.go.kr/images/disease/,182,4,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
231,e1_182(5).jpg,https://www.bigdatahub.go.kr/images/disease/,182,5,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
232,e1_182(6).jpg,https://www.bigdatahub.go.kr/images/disease/,182,6,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
233,e1_182(7).jpg,https://www.bigdatahub.go.kr/images/disease/,182,7,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
234,e1_182(8).jpg,https://www.bigdatahub.go.kr/images/disease/,182,8,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
235,e1_182(9).jpg,https://www.bigdatahub.go.kr/images/disease/,182,9,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병
236,e1_183(1).jpg,https://www.bigdatahub.go.kr/images/disease/,183,1,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
237,e1_183(2).jpg,https://www.bigdatahub.go.kr/images/disease/,183,2,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
238,e1_183(3).jpg,https://www.bigdatahub.go.kr/images/disease/,183,3,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
239,e1_183(4).jpg,https://www.bigdatahub.go.kr/images/disease/,183,4,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
240,e1_183(5).jpg,https://www.bigdatahub.go.kr/images/disease/,183,5,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
241,e1_183(6).jpg,https://www.bigdatahub.go.kr/images/disease/,183,6,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
242,e1_183(7).jpg,https://www.bigdatahub.go.kr/images/disease/,183,7,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
243,e1_183(8).jpg,https://www.bigdatahub.go.kr/images/disease/,183,8,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
244,e1_183(9).jpg,https://www.bigdatahub.go.kr/images/disease/,183,9,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,세균성모무늬병+노균병+흰가루병
245,e1_188(1).jpg,https://www.bigdatahub.go.kr/images/disease/,188,1,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
246,e1_188(2).jpg,https://www.bigdatahub.go.kr/images/disease/,188,2,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
247,e1_188(3).jpg,https://www.bigdatahub.go.kr/images/disease/,188,3,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
248,e1_188(4).jpg,https://www.bigdatahub.go.kr/images/disease/,188,4,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
249,e1_188(5).jpg,https://www.bigdatahub.go.kr/images/disease/,188,5,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
250,e1_188(6).jpg,https://www.bigdatahub.go.kr/images/disease/,188,6,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
251,e1_188(7).jpg,https://www.bigdatahub.go.kr/images/disease/,188,7,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
252,e1_188(8).jpg,https://www.bigdatahub.go.kr/images/disease/,188,8,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
253,e1_188(9).jpg,https://www.bigdatahub.go.kr/images/disease/,188,9,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,노균병+세균성모무늬병+흰가루병
254,e1_189(1).jpg,https://www.bigdatahub.go.kr/images/disease/,189,1,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
255,e1_189(2).jpg,https://www.bigdatahub.go.kr/images/disease/,189,2,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
256,e1_189(3).jpg,https://www.bigdatahub.go.kr/images/disease/,189,3,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
257,e1_189(4).jpg,https://www.bigdatahub.go.kr/images/disease/,189,4,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
258,e1_189(5).jpg,https://www.bigdatahub.go.kr/images/disease/,189,5,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
259,e1_189(6).jpg,https://www.bigdatahub.go.kr/images/disease/,189,6,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
260,e1_189(7).jpg,https://www.bigdatahub.go.kr/images/disease/,189,7,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
261,e1_189(8).jpg,https://www.bigdatahub.go.kr/images/disease/,189,8,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
262,e1_189(9).jpg,https://www.bigdatahub.go.kr/images/disease/,189,9,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux,탄저병+세균성모무늬병+흰가루병
263,e1_190(1).jpg,https://www.bigdatahub.go.kr/images/disease/,190,1,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
264,e1_190(2).jpg,https://www.bigdatahub.go.kr/images/disease/,190,2,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
265,e1_190(3).jpg,https://www.bigdatahub.go.kr/images/disease/,190,3,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
266,e1_190(4).jpg,https://www.bigdatahub.go.kr/images/disease/,190,4,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
267,e1_190(5).jpg,https://www.bigdatahub.go.kr/images/disease/,190,5,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
268,e1_190(6).jpg,https://www.bigdatahub.go.kr/images/disease/,190,6,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
269,e1_190(7).jpg,https://www.bigdatahub.go.kr/images/disease/,190,7,2020-11-25 14:41,1,20.8 ℃,28.6 %,22.2 ℃,33.8 %,10410 lux, 탄저병+세균성모무늬병+흰가루병+기타1
