파일번호(File_No),파일명(File_Name),파일저장경로(Directory),대상물번호(Obj_Num),촬영각도(Cam_Ang),촬영시각(Date_Time),부위(Obj_Type),실외온도(Out_Temp),실외습도(Out_Hum),실내온도(In_Temp),실내습도(In_Hum),실내조도(In_Illum),실제판독명(Act_Diag)
312,c1_54(6).jpg,https://www.bigdatahub.go.kr/images/disease/,54,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+모자이크병
313,c1_54(7).jpg,https://www.bigdatahub.go.kr/images/disease/,54,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+모자이크병
314,c1_54(8).jpg,https://www.bigdatahub.go.kr/images/disease/,54,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+모자이크병
315,c1_54(9).jpg,https://www.bigdatahub.go.kr/images/disease/,54,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+모자이크병
316,c1_59(1).jpg,https://www.bigdatahub.go.kr/images/disease/,59,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병
317,c1_59(2).jpg,https://www.bigdatahub.go.kr/images/disease/,59,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병
318,c1_59(3).jpg,https://www.bigdatahub.go.kr/images/disease/,59,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병
319,c1_59(4).jpg,https://www.bigdatahub.go.kr/images/disease/,59,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병
320,c1_59(5).jpg,https://www.bigdatahub.go.kr/images/disease/,59,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병
321,c1_59(6).jpg,https://www.bigdatahub.go.kr/images/disease/,59,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병
322,c1_59(7).jpg,https://www.bigdatahub.go.kr/images/disease/,59,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병
323,c1_59(8).jpg,https://www.bigdatahub.go.kr/images/disease/,59,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병
324,c1_59(9).jpg,https://www.bigdatahub.go.kr/images/disease/,59,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병
325,c1_60(1).jpg,https://www.bigdatahub.go.kr/images/disease/,60,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병+기타10
326,c1_60(2).jpg,https://www.bigdatahub.go.kr/images/disease/,60,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병+기타10
327,c1_60(3).jpg,https://www.bigdatahub.go.kr/images/disease/,60,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병+기타10
328,c1_60(4).jpg,https://www.bigdatahub.go.kr/images/disease/,60,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병+기타10
329,c1_60(5).jpg,https://www.bigdatahub.go.kr/images/disease/,60,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병+기타10
330,c1_60(6).jpg,https://www.bigdatahub.go.kr/images/disease/,60,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병+기타10
331,c1_60(7).jpg,https://www.bigdatahub.go.kr/images/disease/,60,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병+기타10
332,c1_60(8).jpg,https://www.bigdatahub.go.kr/images/disease/,60,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병+기타10
333,c1_60(9).jpg,https://www.bigdatahub.go.kr/images/disease/,60,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,흰가루병+탄저병+덩굴마름병+기타10
334,c1_71(1).jpg,https://www.bigdatahub.go.kr/images/disease/,71,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
335,c1_71(2).jpg,https://www.bigdatahub.go.kr/images/disease/,71,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
336,c1_71(3).jpg,https://www.bigdatahub.go.kr/images/disease/,71,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
337,c1_71(4).jpg,https://www.bigdatahub.go.kr/images/disease/,71,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
338,c1_71(5).jpg,https://www.bigdatahub.go.kr/images/disease/,71,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
339,c1_71(6).jpg,https://www.bigdatahub.go.kr/images/disease/,71,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
340,c1_71(7).jpg,https://www.bigdatahub.go.kr/images/disease/,71,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
341,c1_71(8).jpg,https://www.bigdatahub.go.kr/images/disease/,71,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
342,c1_71(9).jpg,https://www.bigdatahub.go.kr/images/disease/,71,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
343,c1_75(1).jpg,https://www.bigdatahub.go.kr/images/disease/,75,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+탄저병
344,c1_75(2).jpg,https://www.bigdatahub.go.kr/images/disease/,75,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+탄저병
345,c1_75(3).jpg,https://www.bigdatahub.go.kr/images/disease/,75,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+탄저병
346,c1_75(4).jpg,https://www.bigdatahub.go.kr/images/disease/,75,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+탄저병
347,c1_75(5).jpg,https://www.bigdatahub.go.kr/images/disease/,75,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+탄저병
348,c1_75(6).jpg,https://www.bigdatahub.go.kr/images/disease/,75,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+탄저병
349,c1_75(7).jpg,https://www.bigdatahub.go.kr/images/disease/,75,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+탄저병
350,c1_75(8).jpg,https://www.bigdatahub.go.kr/images/disease/,75,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+탄저병
351,c1_75(9).jpg,https://www.bigdatahub.go.kr/images/disease/,75,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,노균병+탄저병
352,c1_83(1).jpg,https://www.bigdatahub.go.kr/images/disease/,83,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
353,c1_83(2).jpg,https://www.bigdatahub.go.kr/images/disease/,83,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
354,c1_83(3).jpg,https://www.bigdatahub.go.kr/images/disease/,83,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
355,c1_83(4).jpg,https://www.bigdatahub.go.kr/images/disease/,83,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
356,c1_83(5).jpg,https://www.bigdatahub.go.kr/images/disease/,83,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
357,c1_83(6).jpg,https://www.bigdatahub.go.kr/images/disease/,83,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
358,c1_83(7).jpg,https://www.bigdatahub.go.kr/images/disease/,83,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
359,c1_83(8).jpg,https://www.bigdatahub.go.kr/images/disease/,83,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
360,c1_83(9).jpg,https://www.bigdatahub.go.kr/images/disease/,83,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+기타10
361,c1_84(1).jpg,https://www.bigdatahub.go.kr/images/disease/,84,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+세균성모무늬병
362,c1_84(2).jpg,https://www.bigdatahub.go.kr/images/disease/,84,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+세균성모무늬병
363,c1_84(3).jpg,https://www.bigdatahub.go.kr/images/disease/,84,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+세균성모무늬병
364,c1_84(4).jpg,https://www.bigdatahub.go.kr/images/disease/,84,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+세균성모무늬병
365,c1_84(5).jpg,https://www.bigdatahub.go.kr/images/disease/,84,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+세균성모무늬병
366,c1_84(6).jpg,https://www.bigdatahub.go.kr/images/disease/,84,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+세균성모무늬병
367,c1_84(7).jpg,https://www.bigdatahub.go.kr/images/disease/,84,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+세균성모무늬병
368,c1_84(8).jpg,https://www.bigdatahub.go.kr/images/disease/,84,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+세균성모무늬병
369,c1_84(9).jpg,https://www.bigdatahub.go.kr/images/disease/,84,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,탄저병+흰가루병+세균성모무늬병
370,d1_6(1).jpg,https://www.bigdatahub.go.kr/images/disease/,6,1,2020-09-24 10:54,1,29.8 ℃,38.6 %,33.6 ℃,44.2 %,12960 lux,탄저병+흰가루병
371,d1_6(2).jpg,https://www.bigdatahub.go.kr/images/disease/,6,2,2020-09-24 10:54,1,29.8 ℃,38.6 %,33.6 ℃,44.2 %,12960 lux,탄저병+흰가루병
372,d1_6(3).jpg,https://www.bigdatahub.go.kr/images/disease/,6,3,2020-09-24 10:54,1,29.8 ℃,38.6 %,33.6 ℃,44.2 %,12960 lux,탄저병+흰가루병
373,d1_6(4).jpg,https://www.bigdatahub.go.kr/images/disease/,6,4,2020-09-24 10:54,1,29.8 ℃,38.6 %,33.6 ℃,44.2 %,12960 lux,탄저병+흰가루병
374,d1_6(5).jpg,https://www.bigdatahub.go.kr/images/disease/,6,5,2020-09-24 10:54,1,29.8 ℃,38.6 %,33.6 ℃,44.2 %,12960 lux,탄저병+흰가루병
375,d1_6(6).jpg,https://www.bigdatahub.go.kr/images/disease/,6,6,2020-09-24 10:54,1,29.8 ℃,38.6 %,33.6 ℃,44.2 %,12960 lux,탄저병+흰가루병
376,d1_6(8).jpg,https://www.bigdatahub.go.kr/images/disease/,6,8,2020-09-24 10:54,1,29.8 ℃,38.6 %,33.6 ℃,44.2 %,12960 lux,탄저병+흰가루병
377,d1_7(1).jpg,https://www.bigdatahub.go.kr/images/disease/,7,1,2020-09-24 10:54,1,29.8 ℃,38.6 %,33.6 ℃,44.2 %,12960 lux,탄저병
378,d1_7(2).jpg,https://www.bigdatahub.go.kr/images/disease/,7,2,2020-09-24 10:54,1,29.8 ℃,38.6 %,33.6 ℃,44.2 %,12960 lux,탄저병
379,d1_7(3).jpg,https://www.bigdatahub.go.kr/images/disease/,7,3,2020-09-24 10:54,1,29.8 ℃,38.6 %,33.6 ℃,44.2 %,12960 lux,탄저병
380,d1_7(7).jpg,https://www.bigdatahub.go.kr/images/disease/,7,7,2020-09-24 10:54,1,29.8 ℃,38.6 %,33.6 ℃,44.2 %,12960 lux,탄저병
381,d1_7(8).jpg,https://www.bigdatahub.go.kr/images/disease/,7,8,2020-09-24 10:54,1,29.8 ℃,38.6 %,33.6 ℃,44.2 %,12960 lux,탄저병
382,d1_17(1).jpg,https://www.bigdatahub.go.kr/images/disease/,17,1,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
383,d1_17(2).jpg,https://www.bigdatahub.go.kr/images/disease/,17,2,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
384,d1_17(3).jpg,https://www.bigdatahub.go.kr/images/disease/,17,3,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
385,d1_17(4).jpg,https://www.bigdatahub.go.kr/images/disease/,17,4,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
386,d1_17(5).jpg,https://www.bigdatahub.go.kr/images/disease/,17,5,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
387,d1_17(6).jpg,https://www.bigdatahub.go.kr/images/disease/,17,6,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
388,d1_17(7).jpg,https://www.bigdatahub.go.kr/images/disease/,17,7,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
389,d1_17(8).jpg,https://www.bigdatahub.go.kr/images/disease/,17,8,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
390,d1_17(9).jpg,https://www.bigdatahub.go.kr/images/disease/,17,9,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
391,d1_20(1).jpg,https://www.bigdatahub.go.kr/images/disease/,20,1,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
392,d1_20(2).jpg,https://www.bigdatahub.go.kr/images/disease/,20,2,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
393,d1_20(3).jpg,https://www.bigdatahub.go.kr/images/disease/,20,3,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
394,d1_20(4).jpg,https://www.bigdatahub.go.kr/images/disease/,20,4,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
395,d1_20(5).jpg,https://www.bigdatahub.go.kr/images/disease/,20,5,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
396,d1_20(6).jpg,https://www.bigdatahub.go.kr/images/disease/,20,6,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
397,d1_20(7).jpg,https://www.bigdatahub.go.kr/images/disease/,20,7,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
398,d1_20(8).jpg,https://www.bigdatahub.go.kr/images/disease/,20,8,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
399,d1_20(9).jpg,https://www.bigdatahub.go.kr/images/disease/,20,9,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
400,d1_22(1).jpg,https://www.bigdatahub.go.kr/images/disease/,22,1,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
401,d1_22(2).jpg,https://www.bigdatahub.go.kr/images/disease/,22,2,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
402,d1_22(3).jpg,https://www.bigdatahub.go.kr/images/disease/,22,3,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
403,d1_22(4).jpg,https://www.bigdatahub.go.kr/images/disease/,22,4,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
404,d1_22(5).jpg,https://www.bigdatahub.go.kr/images/disease/,22,5,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
405,d1_22(6).jpg,https://www.bigdatahub.go.kr/images/disease/,22,6,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
406,d1_22(7).jpg,https://www.bigdatahub.go.kr/images/disease/,22,7,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
407,d1_22(8).jpg,https://www.bigdatahub.go.kr/images/disease/,22,8,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
408,d1_22(9).jpg,https://www.bigdatahub.go.kr/images/disease/,22,9,2020-09-24 13:57,1,31.2 ℃,35.8 %,33.6 ℃,45.2 %,8620 lux,탄저병+흰가루병
409,d1_28(1).jpg,https://www.bigdatahub.go.kr/images/disease/,28,1,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
410,d1_28(2).jpg,https://www.bigdatahub.go.kr/images/disease/,28,2,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
411,d1_28(3).jpg,https://www.bigdatahub.go.kr/images/disease/,28,3,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
412,d1_28(4).jpg,https://www.bigdatahub.go.kr/images/disease/,28,4,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
413,d1_28(5).jpg,https://www.bigdatahub.go.kr/images/disease/,28,5,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
414,d1_28(6).jpg,https://www.bigdatahub.go.kr/images/disease/,28,6,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
415,d1_28(7).jpg,https://www.bigdatahub.go.kr/images/disease/,28,7,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
416,d1_28(8).jpg,https://www.bigdatahub.go.kr/images/disease/,28,8,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
417,d1_28(9).jpg,https://www.bigdatahub.go.kr/images/disease/,28,9,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
418,d1_29(1).jpg,https://www.bigdatahub.go.kr/images/disease/,29,1,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
419,d1_29(2).jpg,https://www.bigdatahub.go.kr/images/disease/,29,2,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
420,d1_29(3).jpg,https://www.bigdatahub.go.kr/images/disease/,29,3,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
421,d1_29(4).jpg,https://www.bigdatahub.go.kr/images/disease/,29,4,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
422,d1_29(5).jpg,https://www.bigdatahub.go.kr/images/disease/,29,5,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
423,d1_29(6).jpg,https://www.bigdatahub.go.kr/images/disease/,29,6,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
424,d1_29(7).jpg,https://www.bigdatahub.go.kr/images/disease/,29,7,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
425,d1_29(8).jpg,https://www.bigdatahub.go.kr/images/disease/,29,8,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
426,d1_29(9).jpg,https://www.bigdatahub.go.kr/images/disease/,29,9,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병
427,d1_32(1).jpg,https://www.bigdatahub.go.kr/images/disease/,32,1,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,덩굴마름병+탄저병
428,d1_32(2).jpg,https://www.bigdatahub.go.kr/images/disease/,32,2,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,덩굴마름병+탄저병
429,d1_32(3).jpg,https://www.bigdatahub.go.kr/images/disease/,32,3,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,덩굴마름병+탄저병
430,d1_32(4).jpg,https://www.bigdatahub.go.kr/images/disease/,32,4,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,덩굴마름병+탄저병
431,d1_32(5).jpg,https://www.bigdatahub.go.kr/images/disease/,32,5,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,덩굴마름병+탄저병
432,d1_32(6).jpg,https://www.bigdatahub.go.kr/images/disease/,32,6,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,덩굴마름병+탄저병
433,d1_32(7).jpg,https://www.bigdatahub.go.kr/images/disease/,32,7,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,덩굴마름병+탄저병
434,d1_32(8).jpg,https://www.bigdatahub.go.kr/images/disease/,32,8,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,덩굴마름병+탄저병
435,d1_32(9).jpg,https://www.bigdatahub.go.kr/images/disease/,32,9,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,덩굴마름병+탄저병
436,d1_33(1).jpg,https://www.bigdatahub.go.kr/images/disease/,33,1,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
437,d1_33(2).jpg,https://www.bigdatahub.go.kr/images/disease/,33,2,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
438,d1_33(3).jpg,https://www.bigdatahub.go.kr/images/disease/,33,3,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
439,d1_33(4).jpg,https://www.bigdatahub.go.kr/images/disease/,33,4,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
440,d1_33(5).jpg,https://www.bigdatahub.go.kr/images/disease/,33,5,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
441,d1_33(6).jpg,https://www.bigdatahub.go.kr/images/disease/,33,6,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
442,d1_33(7).jpg,https://www.bigdatahub.go.kr/images/disease/,33,7,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
443,d1_33(8).jpg,https://www.bigdatahub.go.kr/images/disease/,33,8,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
444,d1_33(9).jpg,https://www.bigdatahub.go.kr/images/disease/,33,9,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+세균성모무늬병
445,d1_35(1).jpg,https://www.bigdatahub.go.kr/images/disease/,35,1,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+모자이크병
446,d1_35(2).jpg,https://www.bigdatahub.go.kr/images/disease/,35,2,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+모자이크병
447,d1_35(3).jpg,https://www.bigdatahub.go.kr/images/disease/,35,3,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+모자이크병
448,d1_35(4).jpg,https://www.bigdatahub.go.kr/images/disease/,35,4,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+모자이크병
449,d1_35(5).jpg,https://www.bigdatahub.go.kr/images/disease/,35,5,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+모자이크병
450,d1_35(6).jpg,https://www.bigdatahub.go.kr/images/disease/,35,6,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+모자이크병
451,d1_35(7).jpg,https://www.bigdatahub.go.kr/images/disease/,35,7,2020-09-28 14:32,1,28.1 ℃,39.1 %,28.6 ℃,38.7 %,9100 lux,탄저병+모자이크병
