파일번호(File_No),파일명(File_Name),파일저장경로(Directory),대상물번호(Obj_Num),촬영각도(Cam_Ang),촬영시각(Date_Time),부위(Obj_Type),실외온도(Out_Temp),실외습도(Out_Hum),실내온도(In_Temp),실내습도(In_Hum),실내조도(In_Illum),실제판독명(Act_Diag)
137,h1_32(6).jpg,https://www.bigdatahub.go.kr/images/disease/,32,6,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,모자이크병+그을음병
138,h1_32(7).jpg,https://www.bigdatahub.go.kr/images/disease/,32,7,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,모자이크병+그을음병
139,h1_32(8).jpg,https://www.bigdatahub.go.kr/images/disease/,32,8,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,모자이크병+그을음병
140,h1_32(9).jpg,https://www.bigdatahub.go.kr/images/disease/,32,9,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,모자이크병+그을음병
141,h1_33(1).jpg,https://www.bigdatahub.go.kr/images/disease/,33,1,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,노균병+그을음병+기타1
142,h1_33(2).jpg,https://www.bigdatahub.go.kr/images/disease/,33,2,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,노균병+그을음병+기타1
143,h1_33(3).jpg,https://www.bigdatahub.go.kr/images/disease/,33,3,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,노균병+그을음병+기타1
144,h1_33(4).jpg,https://www.bigdatahub.go.kr/images/disease/,33,4,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,노균병+그을음병+기타1
145,h1_33(5).jpg,https://www.bigdatahub.go.kr/images/disease/,33,5,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,노균병+그을음병+기타1
146,h1_33(6).jpg,https://www.bigdatahub.go.kr/images/disease/,33,6,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,노균병+그을음병+기타1
147,h1_33(7).jpg,https://www.bigdatahub.go.kr/images/disease/,33,7,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,노균병+그을음병+기타1
148,h1_33(8).jpg,https://www.bigdatahub.go.kr/images/disease/,33,8,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,노균병+그을음병+기타1
149,h1_33(9).jpg,https://www.bigdatahub.go.kr/images/disease/,33,9,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,노균병+그을음병+기타1
150,h1_34(1).jpg,https://www.bigdatahub.go.kr/images/disease/,34,1,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,그을음병
151,h1_34(2).jpg,https://www.bigdatahub.go.kr/images/disease/,34,2,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,그을음병
152,h1_34(3).jpg,https://www.bigdatahub.go.kr/images/disease/,34,3,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,그을음병
153,h1_34(4).jpg,https://www.bigdatahub.go.kr/images/disease/,34,4,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,그을음병
154,h1_34(5).jpg,https://www.bigdatahub.go.kr/images/disease/,34,5,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,그을음병
155,h1_34(6).jpg,https://www.bigdatahub.go.kr/images/disease/,34,6,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,그을음병
156,h1_34(7).jpg,https://www.bigdatahub.go.kr/images/disease/,34,7,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,그을음병
157,h1_34(8).jpg,https://www.bigdatahub.go.kr/images/disease/,34,8,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,그을음병
158,h1_35(1).jpg,https://www.bigdatahub.go.kr/images/disease/,35,1,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,탄저병+모자이크병+그을음병
159,h1_35(2).jpg,https://www.bigdatahub.go.kr/images/disease/,35,2,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,탄저병+모자이크병+그을음병
160,h1_35(3).jpg,https://www.bigdatahub.go.kr/images/disease/,35,3,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,탄저병+모자이크병+그을음병
161,h1_35(4).jpg,https://www.bigdatahub.go.kr/images/disease/,35,4,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,탄저병+모자이크병+그을음병
162,h1_35(5).jpg,https://www.bigdatahub.go.kr/images/disease/,35,5,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,탄저병+모자이크병+그을음병
163,h1_35(6).jpg,https://www.bigdatahub.go.kr/images/disease/,35,6,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,탄저병+모자이크병+그을음병
164,h1_35(7).jpg,https://www.bigdatahub.go.kr/images/disease/,35,7,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,탄저병+모자이크병+그을음병
165,h1_35(8).jpg,https://www.bigdatahub.go.kr/images/disease/,35,8,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,탄저병+모자이크병+그을음병
166,h1_37(1).jpg,https://www.bigdatahub.go.kr/images/disease/,37,1,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,탄저병+그을음병
167,h1_37(2).jpg,https://www.bigdatahub.go.kr/images/disease/,37,2,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,탄저병+그을음병
168,h1_37(3).jpg,https://www.bigdatahub.go.kr/images/disease/,37,3,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,탄저병+그을음병
169,h1_37(4).jpg,https://www.bigdatahub.go.kr/images/disease/,37,4,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,탄저병+그을음병
170,h1_37(6).jpg,https://www.bigdatahub.go.kr/images/disease/,37,6,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,탄저병+그을음병
171,h1_37(9).jpg,https://www.bigdatahub.go.kr/images/disease/,37,9,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,탄저병+그을음병
172,h1_44(1).jpg,https://www.bigdatahub.go.kr/images/disease/,44,1,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,세균성모무늬병+그을음병
173,h1_44(2).jpg,https://www.bigdatahub.go.kr/images/disease/,44,2,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,세균성모무늬병+그을음병
174,h1_44(3).jpg,https://www.bigdatahub.go.kr/images/disease/,44,3,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,세균성모무늬병+그을음병
175,h1_44(4).jpg,https://www.bigdatahub.go.kr/images/disease/,44,4,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,세균성모무늬병+그을음병
176,h1_44(5).jpg,https://www.bigdatahub.go.kr/images/disease/,44,5,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,세균성모무늬병+그을음병
177,h1_44(6).jpg,https://www.bigdatahub.go.kr/images/disease/,44,6,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,세균성모무늬병+그을음병
178,h1_44(7).jpg,https://www.bigdatahub.go.kr/images/disease/,44,7,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,세균성모무늬병+그을음병
179,h1_44(8).jpg,https://www.bigdatahub.go.kr/images/disease/,44,8,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,세균성모무늬병+그을음병
180,h1_44(9).jpg,https://www.bigdatahub.go.kr/images/disease/,44,9,2020-09-28 14:32,1,29.2 ℃,28.7 %,29.9 ℃,31.6 %,15910 lux,세균성모무늬병+그을음병
181,h1_74(1).jpg,https://www.bigdatahub.go.kr/images/disease/,74,1,2020-11-25 14:18,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,그을음병+흰가루병
182,h1_74(2).jpg,https://www.bigdatahub.go.kr/images/disease/,74,2,2020-11-25 14:18,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,그을음병+흰가루병
183,h1_74(3).jpg,https://www.bigdatahub.go.kr/images/disease/,74,3,2020-11-25 14:18,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,그을음병+흰가루병
184,h1_74(4).jpg,https://www.bigdatahub.go.kr/images/disease/,74,4,2020-11-25 14:18,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,그을음병+흰가루병
185,h1_74(5).jpg,https://www.bigdatahub.go.kr/images/disease/,74,5,2020-11-25 14:18,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,그을음병+흰가루병
186,h1_74(6).jpg,https://www.bigdatahub.go.kr/images/disease/,74,6,2020-11-25 14:18,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,그을음병+흰가루병
187,h1_74(7).jpg,https://www.bigdatahub.go.kr/images/disease/,74,7,2020-11-25 14:18,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,그을음병+흰가루병
188,h1_74(8).jpg,https://www.bigdatahub.go.kr/images/disease/,74,8,2020-11-25 14:18,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,그을음병+흰가루병
189,h1_74(9).jpg,https://www.bigdatahub.go.kr/images/disease/,74,9,2020-11-25 14:18,1,20.8 ℃,28.6 %,27.0 ℃,51.3 %,10410 lux,그을음병+흰가루병
190,h1_85(1).jpg,https://www.bigdatahub.go.kr/images/disease/,85,1,2020-11-25 14:26,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
191,h1_85(2).jpg,https://www.bigdatahub.go.kr/images/disease/,85,2,2020-11-25 14:26,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
192,h1_85(3).jpg,https://www.bigdatahub.go.kr/images/disease/,85,3,2020-11-25 14:26,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
193,h1_85(4).jpg,https://www.bigdatahub.go.kr/images/disease/,85,4,2020-11-25 14:26,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
194,h1_85(5).jpg,https://www.bigdatahub.go.kr/images/disease/,85,5,2020-11-25 14:26,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
195,h1_85(6).jpg,https://www.bigdatahub.go.kr/images/disease/,85,6,2020-11-25 14:26,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
196,h1_85(7).jpg,https://www.bigdatahub.go.kr/images/disease/,85,7,2020-11-25 14:26,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
197,h1_85(8).jpg,https://www.bigdatahub.go.kr/images/disease/,85,8,2020-11-25 14:26,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
198,h1_85(9).jpg,https://www.bigdatahub.go.kr/images/disease/,85,9,2020-11-25 14:26,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
199,h1_86(1).jpg,https://www.bigdatahub.go.kr/images/disease/,86,1,2020-11-25 14:26,1,20.8 ℃,28.6 %,30.0 ℃,58.8 %,10410 lux,그을음병+흰가루병
200,h1_86(2).jpg,https://www.bigdatahub.go.kr/images/disease/,86,2,2020-11-25 14:26,1,20.8 ℃,28.6 %,30.0 ℃,58.8 %,10410 lux,그을음병+흰가루병
201,h1_86(3).jpg,https://www.bigdatahub.go.kr/images/disease/,86,3,2020-11-25 14:26,1,20.8 ℃,28.6 %,30.0 ℃,58.8 %,10410 lux,그을음병+흰가루병
202,h1_86(4).jpg,https://www.bigdatahub.go.kr/images/disease/,86,4,2020-11-25 14:26,1,20.8 ℃,28.6 %,30.0 ℃,58.8 %,10410 lux,그을음병+흰가루병
203,h1_86(5).jpg,https://www.bigdatahub.go.kr/images/disease/,86,5,2020-11-25 14:26,1,20.8 ℃,28.6 %,30.0 ℃,58.8 %,10410 lux,그을음병+흰가루병
204,h1_86(6).jpg,https://www.bigdatahub.go.kr/images/disease/,86,6,2020-11-25 14:26,1,20.8 ℃,28.6 %,30.0 ℃,58.8 %,10410 lux,그을음병+흰가루병
205,h1_86(7).jpg,https://www.bigdatahub.go.kr/images/disease/,86,7,2020-11-25 14:26,1,20.8 ℃,28.6 %,30.0 ℃,58.8 %,10410 lux,그을음병+흰가루병
206,h1_86(8).jpg,https://www.bigdatahub.go.kr/images/disease/,86,8,2020-11-25 14:26,1,20.8 ℃,28.6 %,30.0 ℃,58.8 %,10410 lux,그을음병+흰가루병
207,h1_86(9).jpg,https://www.bigdatahub.go.kr/images/disease/,86,9,2020-11-25 14:26,1,20.8 ℃,28.6 %,30.0 ℃,58.8 %,10410 lux,그을음병+흰가루병
208,i1_58(1).jpg,https://www.bigdatahub.go.kr/images/disease/,58,1,2020-09-28 14:33,1,29.2 ℃,28.7 %,29.9 ℃,31.3 %,15720 lux,그을음병+탄저병
209,i1_58(2).jpg,https://www.bigdatahub.go.kr/images/disease/,58,2,2020-09-28 14:33,1,29.2 ℃,28.7 %,29.9 ℃,31.3 %,15720 lux,그을음병+탄저병
210,i1_58(3).jpg,https://www.bigdatahub.go.kr/images/disease/,58,3,2020-09-28 14:33,1,29.2 ℃,28.7 %,29.9 ℃,31.3 %,15720 lux,그을음병+탄저병
211,i1_58(4).jpg,https://www.bigdatahub.go.kr/images/disease/,58,4,2020-09-28 14:33,1,29.2 ℃,28.7 %,29.9 ℃,31.3 %,15720 lux,그을음병+탄저병
212,i1_58(5).jpg,https://www.bigdatahub.go.kr/images/disease/,58,5,2020-09-28 14:33,1,29.2 ℃,28.7 %,29.9 ℃,31.3 %,15720 lux,그을음병+탄저병
213,i1_58(6).jpg,https://www.bigdatahub.go.kr/images/disease/,58,6,2020-09-28 14:33,1,29.2 ℃,28.7 %,29.9 ℃,31.3 %,15720 lux,그을음병+탄저병
214,i1_58(7).jpg,https://www.bigdatahub.go.kr/images/disease/,58,7,2020-09-28 14:33,1,29.2 ℃,28.7 %,29.9 ℃,31.3 %,15720 lux,그을음병+탄저병
215,i1_58(8).jpg,https://www.bigdatahub.go.kr/images/disease/,58,8,2020-09-28 14:33,1,29.2 ℃,28.7 %,29.9 ℃,31.3 %,15720 lux,그을음병+탄저병
216,i1_93(1).jpg,https://www.bigdatahub.go.kr/images/disease/,93,1,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
217,i1_93(2).jpg,https://www.bigdatahub.go.kr/images/disease/,93,2,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
218,i1_93(3).jpg,https://www.bigdatahub.go.kr/images/disease/,93,3,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
219,i1_93(4).jpg,https://www.bigdatahub.go.kr/images/disease/,93,4,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
220,i1_93(5).jpg,https://www.bigdatahub.go.kr/images/disease/,93,5,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
221,i1_93(6).jpg,https://www.bigdatahub.go.kr/images/disease/,93,6,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
222,i1_93(7).jpg,https://www.bigdatahub.go.kr/images/disease/,93,7,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
223,i1_93(8).jpg,https://www.bigdatahub.go.kr/images/disease/,93,8,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
224,i1_93(9).jpg,https://www.bigdatahub.go.kr/images/disease/,93,9,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
225,i1_95(1).jpg,https://www.bigdatahub.go.kr/images/disease/,95,1,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
226,i1_95(2).jpg,https://www.bigdatahub.go.kr/images/disease/,95,2,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
227,i1_95(3).jpg,https://www.bigdatahub.go.kr/images/disease/,95,3,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
228,i1_95(4).jpg,https://www.bigdatahub.go.kr/images/disease/,95,4,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
229,i1_95(5).jpg,https://www.bigdatahub.go.kr/images/disease/,95,5,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
230,i1_95(6).jpg,https://www.bigdatahub.go.kr/images/disease/,95,6,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
231,i1_95(7).jpg,https://www.bigdatahub.go.kr/images/disease/,95,7,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
232,i1_95(8).jpg,https://www.bigdatahub.go.kr/images/disease/,95,8,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
233,i1_95(9).jpg,https://www.bigdatahub.go.kr/images/disease/,95,9,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+노균병+흰가루병
234,i1_99(1).jpg,https://www.bigdatahub.go.kr/images/disease/,99,1,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
235,i1_99(2).jpg,https://www.bigdatahub.go.kr/images/disease/,99,2,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
236,i1_99(3).jpg,https://www.bigdatahub.go.kr/images/disease/,99,3,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
237,i1_99(4).jpg,https://www.bigdatahub.go.kr/images/disease/,99,4,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
238,i1_99(5).jpg,https://www.bigdatahub.go.kr/images/disease/,99,5,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
239,i1_99(6).jpg,https://www.bigdatahub.go.kr/images/disease/,99,6,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
240,i1_99(7).jpg,https://www.bigdatahub.go.kr/images/disease/,99,7,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
241,i1_99(8).jpg,https://www.bigdatahub.go.kr/images/disease/,99,8,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
242,i1_101(1).jpg,https://www.bigdatahub.go.kr/images/disease/,101,1,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+모자이크병+흰가루병
243,i1_101(2).jpg,https://www.bigdatahub.go.kr/images/disease/,101,2,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+모자이크병+흰가루병
244,i1_101(3).jpg,https://www.bigdatahub.go.kr/images/disease/,101,3,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+모자이크병+흰가루병
245,i1_101(4).jpg,https://www.bigdatahub.go.kr/images/disease/,101,4,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+모자이크병+흰가루병
246,i1_101(5).jpg,https://www.bigdatahub.go.kr/images/disease/,101,5,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+모자이크병+흰가루병
247,i1_101(6).jpg,https://www.bigdatahub.go.kr/images/disease/,101,6,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+모자이크병+흰가루병
248,i1_101(7).jpg,https://www.bigdatahub.go.kr/images/disease/,101,7,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+모자이크병+흰가루병
249,i1_101(8).jpg,https://www.bigdatahub.go.kr/images/disease/,101,8,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+모자이크병+흰가루병
250,i1_102(1).jpg,https://www.bigdatahub.go.kr/images/disease/,102,1,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
251,i1_102(2).jpg,https://www.bigdatahub.go.kr/images/disease/,102,2,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
252,i1_102(3).jpg,https://www.bigdatahub.go.kr/images/disease/,102,3,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
253,i1_102(4).jpg,https://www.bigdatahub.go.kr/images/disease/,102,4,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
254,i1_102(5).jpg,https://www.bigdatahub.go.kr/images/disease/,102,5,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
255,i1_102(6).jpg,https://www.bigdatahub.go.kr/images/disease/,102,6,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
256,i1_102(7).jpg,https://www.bigdatahub.go.kr/images/disease/,102,7,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
257,i1_102(8).jpg,https://www.bigdatahub.go.kr/images/disease/,102,8,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
258,i1_102(9).jpg,https://www.bigdatahub.go.kr/images/disease/,102,9,2020-11-25 14:01,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
259,j1_137(1).jpg,https://www.bigdatahub.go.kr/images/disease/,137,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
260,j1_137(2).jpg,https://www.bigdatahub.go.kr/images/disease/,137,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
261,j1_137(3).jpg,https://www.bigdatahub.go.kr/images/disease/,137,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
262,j1_137(4).jpg,https://www.bigdatahub.go.kr/images/disease/,137,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
263,j1_137(5).jpg,https://www.bigdatahub.go.kr/images/disease/,137,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
264,j1_137(6).jpg,https://www.bigdatahub.go.kr/images/disease/,137,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
265,j1_137(7).jpg,https://www.bigdatahub.go.kr/images/disease/,137,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
266,j1_137(8).jpg,https://www.bigdatahub.go.kr/images/disease/,137,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
267,j1_137(9).jpg,https://www.bigdatahub.go.kr/images/disease/,137,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
268,j1_149(1).jpg,https://www.bigdatahub.go.kr/images/disease/,149,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
269,j1_149(2).jpg,https://www.bigdatahub.go.kr/images/disease/,149,2,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
270,j1_149(3).jpg,https://www.bigdatahub.go.kr/images/disease/,149,3,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
271,j1_149(4).jpg,https://www.bigdatahub.go.kr/images/disease/,149,4,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
272,j1_149(5).jpg,https://www.bigdatahub.go.kr/images/disease/,149,5,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
273,j1_149(6).jpg,https://www.bigdatahub.go.kr/images/disease/,149,6,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
274,j1_149(7).jpg,https://www.bigdatahub.go.kr/images/disease/,149,7,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
275,j1_149(8).jpg,https://www.bigdatahub.go.kr/images/disease/,149,8,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
276,j1_149(9).jpg,https://www.bigdatahub.go.kr/images/disease/,149,9,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
277,j1_153(1).jpg,https://www.bigdatahub.go.kr/images/disease/,153,1,2020-11-25 14:05,1,20.8 ℃,28.6 %,28.8 ℃,42.8 %,10410 lux,그을음병+흰가루병
